title,clip_score,blip2_vqa_score,blip2_itc_score,blip2_itm_score,unidet_score,aesthetics_score
mode1,18.139975927591323,-0.5544098872342729,0.15995612003281712,0.003637028917024737,0.2458798120069255,6.244916825711727
llama,18.14496710538864,-0.5638256081732689,0.1562359276805073,0.003691633414105093,0.18983783576483143,6.5320689181685445
gpt4,18.00535092186928,-0.535249412563222,0.15793088390864432,0.003129411936670464,0.2204389756476801,6.453661972999573
beautiful_prompt,17.909308225274085,-0.49393582440307365,0.15452896072156727,0.001684839388443169,0.11592937196927404,7.025626228809356
magic_prompt,18.470783475637436,-0.5284820177139773,0.157688706420362,0.004115410604298985,0.19529325962737448,6.910611182808876
mode3 iter1,18.028522461533548,-0.5575384068232961,0.15916548842936754,0.0029872887775642685,0.21200204848130738,6.1176961186528205
mode3 iter2,17.906216044306756,-0.556220681314473,0.15848783406428993,0.002616824552938371,0.20482458958490093,6.14507913929224
mode3 iter3,17.86243629717827,-0.5577699311413453,0.15782087551802396,0.0023232942170776406,0.20199605194701026,6.146958238720893
mode3 gpt4,17.97154382634163,-0.569651521777967,0.15973705537058414,0.004629829127877288,0.24410807475632956,6.130756190240383
