title,clip_score,blip2_vqa_score,blip2_itc_score,blip2_itm_score,unidet_score,aesthetics_score
mode1,20.234046036720276,-0.4114710883176885,0.18256197948753833,0.009869926136233716,0.45058870121245065,6.915270099163055
llama,20.334561072349548,-0.4179373173522763,0.17671596325188876,0.009675438975594804,0.3530020127525868,7.1496809959411625
gpt4,20.131371525764465,-0.3535796654787846,0.1789518029242754,0.009409137424308848,0.39788472203762454,7.102805668354034
beautiful_prompt,19.91221274280548,-0.3125615891106427,0.17291155523806812,0.004063065711967488,0.2545697949767149,7.595244328498841
magic_prompt,20.421506109237672,-0.376504902664572,0.17558499328047036,0.01566155847243593,0.3726426637464827,7.454104085922241
mode3 iter1,20.235473465919494,-0.39765009733708573,0.17986277482658625,0.011132073521797596,0.3778791483455249,6.814265139102936
mode3 iter2,20.041333040237426,-0.3958130291472189,0.17768136782944202,0.008334675329640365,0.3493407654513876,6.855696697711944
mode3 iter3,19.955084907531738,-0.411136631635949,0.17529866720736026,0.006009105618151784,0.3671603397048019,6.836174911975861
mode3 gpt4,19.89611335659027,-0.4383515997454524,0.17907330053299667,0.008331492384944886,0.42687772242661015,6.799193779945374
